INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
-1975103034	1650285706	-1398722604	1824151217	978958749	-2413439599247360	-871041605828608	8784243815612415	8900941801586687	5321299446464511	968669945.0147039	1613387497.8831003	2051074516.8434026	291129104.1785971	482270224.17667437	972747777636773.9	2075561599293755.8	5675988747268011	7028769148248693	3812450596021735.5	false	false	true	false	false
1694365167	-165112950	-1980948991	869839548	-1646144637	6769680140206079	7782627696181247	4744941007798271	-1761153327824896	2112888248467455	2098052922.9539986	1546131751.0223463	1534522230.597178	1121948038.6005156	418204062.7392414	1644384600102423.8	19276918772225.996	2523049066363281.5	768566315190685.9	868115241915789.9	false	true	false	false	true
-206657274	-920205130	-1358209951	-631823971	-790664118	5716601873629183	-846170725285888	-3711714289778688	-2418791954776064	-5282539069505536	1029744790.7069715	392918329.5457076	2103001689.3173811	996893778.3721676	1841298079.5562327	2806682020577881.5	5883028509159921	6019862496821535	4854704191327861	8071320617023157	false	true	true	true	false
470005666	-1938416040	-169787829	-1670052762	1942545204	4287342584004607	-3070301306880000	8317676954845183	1826587133607935	3878728245444607	843910666.7032025	931654100.2234371	1020070993.4669967	1801994315.1645217	1076632421.8873396	215031447600951.97	4298310855162611.5	3865099011179599.5	1267680202244413.8	5258321380358383	true	true	true	true	true
157341439	-1491610792	2073434672	1189981311	-764281847	8388020524810239	-3244533483569152	7799740922068991	-4133593911656448	-1760912595746816	694607709.8015167	189793606.66823706	660095626.0019909	1455443304.8393524	565308570.3499879	8135044062158397	3437954612769719.5	7985796291547799	1349599680004171.8	3336792476416925.5	false	false	false	false	true
-1644229037	-1528406935	-1852947461	-101209903	-247727537	6975841217019903	-1800819133382656	8079311156281343	-5986887269351424	7171431766949887	298455785.57156765	1698759686.3579035	705015752.2404418	2040069840.9004061	599084631.0701096	1540030436104837.8	6969688115882839	6896353184039699	570272232782505.9	3809545918082397.5	false	true	true	false	false
763885408	-448225100	-943454666	968631838	-1650750100	3423917939097599	-1146782851530752	-5191950038728704	826541357400063	6889789039050751	648357611.928486	367286353.7836608	339901700.6046227	1077963620.2277098	783986418.8148485	3010271204302103.5	6164794985560755	8650196627262545	3296216651470817.5	7823474614802191	false	false	true	true	true
1086323653	139217285	1769447281	-1907029050	1737060243	-6862110692737023	2618500422041599	-2749620476182528	-8278283703549951	-5208036729683968	241965977.7508965	2108230714.1635623	754779270.3114485	1002695710.6086059	453989075.7059742	5289493920471859	1840850738767589.8	2256185905987677.5	1820445862694835.8	8101502224552019	true	false	true	true	true
-1019541053	1510455117	2000580829	-632729465	-1714504959	4911595721326591	7510079121129471	1520702205198335	3760012727943167	-4950422913548288	529250154.1248198	906003697.3307089	1382821484.4442523	1129205935.8929133	1575861305.6252546	4404675027863877.5	1975395530460069.8	5348520438361313	4644765398293897	6310287525985667	false	false	true	true	false
-366383427	-1902494159	-1303785960	-1597285186	-615660710	4445876667809791	5629684184252415	-8183705457655807	-6196203607818240	-8158982099173375	501323510.13408816	287433688.5166564	1487851706.8239808	809343953.3135858	319937929.6438449	830200350284487.9	5629912211066489	5041371657079671	7669847889557071	1954399188537661.8	false	false	false	true	false
959745839	249967166	992337908	1894532669	1497788900	3666745873137663	7504509672620031	-3572881476812800	6054139150729215	1555405217988607	109980118.20480181	1929020177.0801358	1925527722.496459	1346666009.1293843	33042994.29935143	3758506506506057.5	5651709045879597	4346411079735625.5	4359391136041039.5	2152190666791359.8	false	true	false	true	true
1441836724	-232187517	-1692121993	166265191	-157138843	-5080652613419008	-2601415558037504	-7267945843523583	7224606217732095	-6004492378046464	2002509658.4012403	1665606186.3385193	996129759.42627	2065632674.0366518	582188064.8775258	215715498146025.97	8549754861217287	5883040272481423	8507679811050167	5892554090296969	false	true	false	true	true
-182466916	-1306269492	1746517484	461082269	-751117587	7721645217153023	86413886357503	8633231968567295	-7124552031141887	-8201023927615487	1652082735.4878197	557047650.180761	1729669933.5220404	90259327.78154522	1020993204.3391525	801826493431959.9	5650204507323573	7786265057750379	5792202927253503	854276726602903.9	false	true	false	false	true
1692718590	-1488702212	622536920	1435887323	2126855231	-3297811256836096	-5760163185164288	6009615145762815	7298245353013247	3600034931146751	1945260919.7118134	1952766712.3460987	76348428.50350761	1906170683.9437542	348795048.6572904	153513643683035.97	7596151044519889	4519945801530109	1360560294592115.8	3260398502654451.5	true	false	false	false	false
-1689341957	1268337925	-1910992010	-1480755799	-2049141855	-1643359059836928	299366791249919	6035081613279231	-8530561584857087	-5791759451815936	454700801.0522028	1685443085.3348668	726871233.4819831	472450500.0456817	283377214.1284368	7901095965039655	8333248892949737	1414757974689327.8	4328329265698409.5	5618919197888169	true	false	false	true	true
120185958	2128776899	2137508047	-545885570	-1803960711	6380636541550591	-7103514991919103	2190477763805183	508213376057343	-3956519464861696	2112420655.9472575	1812524420.8136165	1281393731.5510798	1618500605.8138876	1162655872.0554585	1525570603908081.8	8922823712828895	755936497719137.9	386445130719783.94	5436835562880261	false	false	false	false	true
1788774311	-715579076	1268474119	-560951913	2088349194	-4122919030489088	-8821692784705535	-3576143986819072	5101721839730687	2941546303324159	637641017.4064769	1042941328.3832004	1304496021.4213886	1930183483.6314435	994951505.1054739	5556372411578103	1670876475210947.8	4884909961737103	3155138825156513.5	5700137588149075	true	false	false	true	false
-1871898984	-372352534	112370829	-1757470038	1401333120	-5368531747078144	-3769883787526144	1165889604943871	-3944811056857088	4597695939346431	2004425878.7152777	796346897.0040357	552068529.0577276	679908877.47878	975714072.6416694	8938231510217017	305800066578373.94	5697580641955065	4558318504216877	8900077282652187	false	false	false	false	false
-778020838	1067679958	-420951944	653087845	-622215205	578521692897279	-7223237788303359	-8746178233499647	-248577481768960	-7412805200248831	2049967488.6568067	683491999.7635819	1889318530.1733081	515994322.4929	310780106.221609	1851568151865573.8	3907561807418249.5	7021985630424009	8307804021376359	3791365454450337.5	false	true	false	false	false
-1138903038	-733826376	883976971	-1776079646	-1041737984	7909033788833791	6247275231707135	-8865193983475711	7326587414380543	-26467584966656	1421811750.6653419	1915077287.4117372	1660738692.0070682	1772401679.5787568	1221086586.0940135	2560809253126021.5	8620702906938111	2161004835047873.8	303227665822079.94	6698382607837165	true	true	false	false	true
-802930350	-77235799	-983377559	866844156	1007298824	8565902198964223	7682348594233343	-1619760336863232	3161264683483135	8230487684284415	96351404.76300137	366392860.57842803	2070650549.9845307	1316340176.3350255	1332119235.8358042	1397335483536269.8	450272193813699.94	8718687060414749	7374319438078957	963628081729609.9	false	false	true	false	false
195220016	-767541132	-1610065880	-2078059060	-1444127946	300229282758655	6436080316317695	4449996803932159	-6884339006570495	-4293871882207232	1849629547.0839477	1819255014.4853477	22670156.732591234	209565967.6149782	2038824628.14446	3886155183785185.5	5916807676582639	922903516057651.9	372458135097257.94	2786255222546317.5	false	true	true	false	true
2085148387	-1860639934	-825864334	-181309794	-996482941	-5643820649676800	103989379071999	5593270826565631	-5094021630263296	-4463023016116224	2059306539.4342992	540628576.3307788	1689042305.8384054	677512119.7854571	1112323071.3108788	2410878874295753.5	1231645831981499.8	5446218007392129	2253112760161395.5	5558644395131037	true	false	true	true	true
1797373476	-2122997926	38899941	-1075535545	334327718	7511790824980479	-8298045405921279	498505206464511	1335501529284607	8362684902801407	993218470.9522357	1951160336.134676	2105021827.706463	1634777645.5366485	1507253014.2536726	5237376369599131	2676048525470101.5	3225377713279837.5	7812925546038523	7450338500190945	true	false	true	true	true
-2023906694	406012461	-2146990507	-68007573	154755575	-5053132778242048	5070287926198271	-1864217158221824	-4515303560052736	3421937426497535	217403031.44270295	314584029.9737549	1909762037.875739	942350924.8901136	1230336752.5741436	8193734817939273	4997103403072503	2259693172248791.5	6565551533356485	6549048484075497	false	true	false	true	false
-63046135	-641512143	1025674078	59225289	-1537441064	3456337052696575	-5380523199299584	-6672434442797056	-2059890809896960	1964063055675391	2045540855.984317	127566858.74712849	58289902.6155125	2034004480.1084654	780237454.7868592	3425012029908607.5	8445599872175109	1346360616519267.8	2112031794300111.8	4314832143771411.5	false	false	false	false	true
-1069566625	-1386731912	-2040806459	-1940477431	1275660574	7305818865139711	-7399525484331007	6737379427614719	-7855354226409471	-4762586948042752	215991076.48344478	304386435.00098926	485716811.3087593	1743318743.2944496	551072441.8303314	4357612585652889.5	3329745237037853.5	613441680542723.9	6632599699640207	7598754720795949	true	true	false	false	true
1812133360	-910959925	-148075619	-1705028836	-366603889	2273779547897855	2725112298078207	-6510387851689984	-2324170536910848	1714673405657087	669583890.3171384	617250958.7610902	1132765040.0693188	1157665989.7233653	1521737290.5813472	8822851540137709	7547436989690733	5465340262392965	129403873376299.98	2568569890510733.5	true	true	true	true	false
-1102432841	-141146512	1042547023	1505100381	-833759942	-3986492904964096	-4160985577291776	3771858117722111	3207881994272767	6658457650331647	1979083624.8300633	1711020070.7214966	1762687119.4028063	602025537.4725158	1234350619.335364	8704254211364089	7858685769714653	4711834025750827	6505740405996473	7914532390179081	true	true	false	true	false
42598929	97033234	1423497482	-2062462185	1849260309	-7952404167262207	6768841182937087	-5356737573945344	-8251449939066879	-5275442202279936	585043431.3072598	2140191448.7216446	482731134.9581012	849615578.7834398	1680388768.4835904	4426323361639757.5	2132060916913709.8	5109726534603227	7581682782685265	2508350031054007.5	false	true	true	false	true
1938458179	564404066	-680268966	551868517	1298124127	-7289315247783935	-571520917176320	-3102023318765568	-1817980337913856	3475521199407103	1597553991.9086854	842873609.6829516	1830974926.0981696	405019196.9049556	1129937710.215755	7372529836100159	4798646999278905	1080013063562559.9	6914059077615893	8150459301910007	false	false	false	false	true
-76005244	1703895506	-1366393195	-1369608726	1168060005	1274250279256063	-1212988077899776	5799198423252991	6905516005523455	4436596283670527	1355580917.222329	2058868376.7550304	343280433.64031327	1334467374.5790687	1293135312.9396765	5406351954888817	1382120571331059.8	3515562093018277.5	5725201461741449	927624265723149.9	true	true	true	false	false
72502627	15609220	728444953	-339371965	-2029766653	-4170843437400064	1828634893484031	-4677736266203136	-2537632676446208	-5696993821196288	145148315.89996082	945082221.9536906	503643655.9108641	1354801300.7307773	10865701.204679472	6543163249349791	1082821555433939.9	582171108529433.9	1574507810349405.8	7701501034064115	false	false	true	false	true
-1518792223	-1715628870	1890578668	-1257515230	-33108700	1340376388468735	-6599353393217536	-2322792129232896	2423519572918271	-4813982225399808	148088419.237261	653654804.5032822	1069171912.5628103	1699869798.3936071	1971278047.0263696	8603745365324111	6251642914080069	7104392456945397	47864354683377.99	7108255084846973	false	true	true	false	false
375992340	-472156933	-19348957	64375446	1202569127	-2238351235088384	-3647319887052800	2866790619152383	-5884277644328960	5682141933338623	498520337.82439363	637939162.0170968	654100288.8124849	320942117.62790585	2136865129.2695248	8035252363505547	4672566453266629	4030129126524401.5	7144772470403895	2547247081548049.5	true	false	true	true	false
1114711609	-1294117510	309042463	-411589051	-992949129	6885911572774911	-4187117143982080	7217169213423615	-5286019574267904	6769000897839103	1765900892.2266934	131217563.89620154	321430586.81478214	350482959.7790687	966621163.6661696	6422786889408133	8987628389324395	3724065067088417.5	1220016010523873.8	6764047048675791	true	false	false	true	false
1443522046	875677688	2005997071	1389578018	1056691502	2737706702471167	-3175587917070336	-7559559187005439	-8939920496263167	-6712722968281088	2097116968.9777904	68758573.95115946	95677952.08861661	1486991736.4981039	286455933.28507227	5437131248402937	4225647578814977.5	6521330312803337	3385352151969393.5	7946669025595507	true	true	true	true	false
-546707014	1108967790	-546368626	1112632191	-2133250910	8180901443796991	-5603476675493888	-7505486958034943	3193804358156287	3049427912622079	1282111260.5230384	1492276989.5058658	727105619.0329137	1661352097.9313803	750210023.2033787	6056025326893649	4578468090437967	4782225251178547	1663801386166969.8	6540547524092759	true	true	true	true	true
1182715481	-817416302	-774890843	-818122583	-475084910	-3736454656163840	-3906597457756160	-7289350714818559	-6509817480871936	-8238612709638143	2027847716.803399	967633849.2135816	1472354467.5347967	711046600.5040843	1954785850.6644652	2423685302255113.5	1730828547361087.8	4593545412867631	5796726943888293	7852696709891621	false	true	false	true	true
-2088230448	-1391215105	-1743063540	1399093683	326570405	-5110827916984320	-1109955885137920	-7792630490464255	119804534980607	6476713299017727	828528028.9590385	1661521335.751726	1011659246.4658883	913780411.4684497	478170444.6607464	6316528580728999	52606389869465.99	4715327389631363	1394274599183491.8	8771974325093219	true	false	false	false	true
-1477783464	-2132391141	-1214941568	1178720744	-164137964	-5442978495594496	-8313729355612159	8848531100008447	-3315829760327680	351587226615807	555254126.6970624	1002012366.1936356	1795034458.4367359	798714620.1377236	468983951.52810043	6802808248304177	7587313330700099	2198898895079869.8	6775915085510067	1670644377251541.8	true	true	false	true	true
-1092719754	1368667340	-375033600	282709204	-722906146	-8924531418726399	797950099849215	8023864843960319	-4437334149824512	1695998967545855	1649940546.439879	24827275.691494282	805426146.5921383	2059187369.7709675	1793870269.1938717	7936546573283203	1643007645664929.8	8171675263999841	3426326983049787.5	8375768784455275	false	false	true	true	false
1774104637	-590475956	1033528843	1465204999	-1915555014	3103113045082111	1822176755843071	4094103000186879	1096242578849791	2663819457331199	26008714.10088676	1117337968.3617456	237929116.2445094	1785238845.700618	677565399.9026198	4675202946741019	5397051212827867	1492680061187141.8	1906501041134351.8	408284956294415.94	true	false	false	true	true
1675037201	-1267453092	-1440234072	-2012369770	-1396066361	-7618115110174719	-4835760842735616	2346478206975	-8197825208778751	-6455661068025856	422533540.6014493	1837750451.490531	1916842549.707175	173289209.83843386	2095684021.4421446	4767109006161497	1295670679919291.8	8547820107151911	3020260288434883.5	5415675955361741	false	false	false	false	true
1355404315	919473545	-643583871	-115185307	-2078170751	1227636537819135	-1545115206156288	-8688443349532671	4538469468602367	-3511552359530496	150627273.3064032	620488147.5935767	1243048865.5450058	1707425919.6396146	657471237.6647426	8511472704878001	7244592145274929	5320730822709449	4207922303308219.5	5542621179347313	true	false	true	false	false
429498236	-459167620	138558986	-322585269	-1949242319	-3808720496623616	7079657329393663	5875027819888639	1519061129232383	-4173974107848704	861738087.1492257	244383181.98337677	821328209.230007	1521055880.777255	1458778176.9784064	6921134603963103	8895947936058761	3046269853279003.5	533148587099621.94	2788477067881373.5	false	true	false	true	false
1259752669	467500754	828361790	2111737023	245264454	4308529703813119	-7937052289007615	-8678170823753727	7544905912025087	7711439292727295	177215713.72743785	624638844.3280522	413048322.7139547	2118012076.741068	1605643539.943436	8696518283768617	3816713274478283.5	8236148947228519	2279200395534063.5	3272986231919957.5	false	true	false	true	false
1294378708	1929266422	1271516573	1922598935	-1859642630	-3101708561416192	-5736871095173120	-4653871838265344	6587543181066239	-2889906871336960	309035253.9470614	1234877905.9898808	1329185041.333903	761506091.4256328	1661854796.8342252	6933594646914427	8714701876140303	6099398473039139	1588673935950645.8	339996563305495.94	true	true	false	true	false
1178164830	-1340904484	-555393038	-931962955	673582317	8156995601301503	4431381769748479	-4655369473228800	-7780740079026175	-7306478146813951	1726269971.3111207	1069309126.3663267	1469461262.0802245	30250191.787053965	1188353208.239573	6544043751170145	4035204705929277.5	6552221773365217	114714031482837.98	7060311541656157	true	false	true	false	true
369494803	-1232773900	1730376792	-920004634	167515619	7845115280228351	-2930917223956480	2207941608341503	5149541368070143	-175932040019968	15925058.528249351	1197377194.9456942	629426756.9611342	600353949.1383938	368981876.93400246	7481657964942023	8193213489252325	217352642119243.97	3629369543550939.5	7908036046203131	false	true	false	true	false
1366822194	1640211043	468687121	89616086	133054583	1241299571179519	-1218796828229632	7625734499598335	-3117909861728256	6350123080613887	799188437.0903528	1061494272.6376202	1744549707.0454402	1618196591.0468988	1108047469.0077455	4541010105047989	5072057230191673	6379986386175623	2075733068548441.8	4435714441572329.5	false	false	false	true	true
1713247515	-52135665	1531884106	-1592313201	-1477922297	6653199926689791	999099667054591	-8165851165360127	-1606041263407104	-3755948728385536	459510797.36279964	1429552009.4486604	1805314149.9509363	547176944.0284965	1244070099.8637214	6629305067194049	2273532306387537.5	6881299140877869	1620968716642017.8	2006946741027253.8	false	true	false	false	true
1477092210	-886556058	-675240276	1022544181	1508592903	-6402113353547776	317584213803007	-4918395589885952	-1080641458274304	8005608825421823	1569357261.8986113	93813095.10737784	644527875.3175961	476401395.2961012	968772422.5955077	928843694202423.9	8865154415940815	8943740985178923	4216013494688625.5	7769793800427745	false	true	false	false	false
861733783	-220751198	-133107260	357530447	-2070493562	5714496043614207	-888061646864384	5852199598948351	-6492179098763264	-5697835336990720	1014595350.3318921	1759930156.1540623	1199546983.4418137	1882465494.489903	2038971297.7729301	5094795988240661	5247817505267083	2748619847634907.5	163579349514041.97	2617828115448063.5	false	false	true	false	true
-2129995116	1880060989	-1305672403	-156976744	1049556395	6884318852939775	4860292102094847	3471406075478015	3137083329740799	-4810689914863616	320347104.4039793	161566013.64708695	1423538362.8029485	751604681.9519987	622452256.6480114	1378860261622349.8	8102574086733261	2952009585548577.5	6635016699344929	8360284311594737	true	false	true	false	true
-627416884	490526878	-1199564408	127265888	-1013311916	-8475468915277823	-3368311681187840	2843341645414399	5018186181246975	4457441131495423	1721490057.8016064	1418734005.7126482	1887381765.1123235	1767065132.4763463	2103524598.9224014	86599502092117.98	5660818875043209	1773321890054227.8	2894039728654135.5	3085589004494795.5	false	true	true	true	false
-1902687414	25882254	1100172750	921688130	865805534	5018038692741119	-436480220594176	-7282158888550399	1360289618460671	19080459321343	1589742009.0741518	602039584.2086824	1366340117.1067688	615051789.490185	477336564.0724654	8795862233761829	1877270548630761.8	3500996766801889.5	1431610349133437.8	8328175995331021	false	false	true	true	false
1033658653	1107102503	-1296706422	-33994399	1309013796	2532526434287615	3819078045138943	8640018708955135	94887844249599	8819462669074431	1480271646.9494257	1389562915.8478866	628493929.0964396	1373957111.4522343	2029476649.7938728	4246491044694523.5	2459735537707731.5	719897204485025.9	3434602049017033.5	5492207351164085	false	true	false	false	true
-1321924931	-1438182081	2033294830	1579123829	-169799712	7377108724613119	-1410030523908096	-5333467399192576	3606415872622591	4137521445339135	47542798.25138735	955968761.6970056	956305147.5868908	1460769590.9421883	1940727725.783257	663021692491571.9	4121387697546125.5	7954496870502747	3899809901188627.5	8846142894143063	true	true	false	false	false
-1269995072	1327517195	224998165	-13519912	-2070126422	-7640052410613759	-1360867908124672	4117801308520447	-2173998225948672	5429076680507391	1912656348.0149071	1284849741.335454	1205482215.0770686	1882340339.7166667	749389244.1075671	6303598778168955	3634127566704887.5	5559680569160353	479601184610459.94	4781696644515249	true	true	true	false	true
1864673251	-682094923	-316056678	-1207081026	1411320281	-2634494796365824	6565951046680575	4409130991222783	5909930208919551	1322731484217343	1906433671.6495278	1304218560.6785607	829047715.6244402	1643284738.1176245	1587570086.9328706	6345589610757143	7748354693842821	6669073365524987	8841617356620271	6199695560526625	true	true	false	false	false
-470414781	-1034544014	-57921456	2001279770	-552942347	-4653149474258944	-7160901375361023	-2117108301299712	-2114158380187648	2717423551643647	1945224241.2777104	1322697898.482112	28996208.549073406	1655106973.3118403	2078369234.6694605	6805085282672437	2869322105910535.5	2711559558355703.5	3152982310937113.5	2721155185130075.5	false	true	false	true	true
-939661396	-59904157	-1189016833	-2044076282	-1879950590	5662234202079231	5847779041607679	3994368390201343	1456807700594687	5127158192144383	379725646.0208331	2064936542.6974018	1416007642.672442	463386758.07884306	1406600215.5207095	1479004023241145.8	7524967866504877	5028791300098857	2227780697668349.8	1563082993904801.8	false	true	true	false	true
282055061	-2095803656	-86899859	-668638494	-910301711	1447637144305663	-7008818978357247	3125372317073407	5138434632974335	8280740185767935	2081731221.2044566	793589622.6362921	466852137.57712495	1530322384.386161	1098658035.8357143	8814402315644051	6660144325633801	1774405004439603.8	2891907833442431.5	865466979177607.9	false	false	true	true	true
231163291	-481724218	-1902339501	-1119374061	104914238	-4414441525346304	4461285525684223	-6133688098095104	8497182827085823	7738882497970175	726467221.2210418	324241894.15821385	75714900.79669459	337455819.8911587	1160787535.4275258	7321574475297427	6373729525521259	87568618550185.98	7923194021799527	3431697677495419.5	true	false	true	true	true
-1957036288	-1158002902	899786753	721858246	986804331	8393364277821439	2014679777935359	3507829667266559	-4129291449139200	-4200091829141504	625412155.6254745	1886784504.5054169	1420033586.7076705	9602808.973355416	398065444.4053832	8347585943559659	7414205570485315	4564122567511187	1694357634616969.8	4543013237041207	true	true	false	true	false
876850166	322682124	1528444735	1961064709	-1608536226	-8680944839950335	2396397164822527	-8020140075515903	-7926064403709951	-5488546576072704	1503650454.3944652	1816763682.596388	882570059.6216685	964430187.2042564	336430616.4503634	4567117833366159	5781056791687421	7347929264837853	5895974880546867	8363877702865283	false	false	true	true	true
1474249660	-529855750	299381275	1653475996	920324884	-4169249996144640	3621037736460287	-8707395664478207	4868856115888127	-1463650787262464	1307917650.3733127	1606596088.955055	123100569.26568584	905316580.9992636	1287771968.2466927	1992081976820179.8	5914713192134341	3400727135520223.5	520941313070441.94	3774502893503741.5	false	true	true	true	false
986547410	-1267551066	-418323601	693900193	-330837477	-3562073694928896	3290671049867263	3355249335074815	3547537856266239	-8250972392390655	240165951.4027805	1961563077.0732656	1322090279.962237	552061520.465235	927854259.3880225	3611325325345241.5	117603763377617.98	1314492436562313.8	2244036274757133.8	369750592758099.94	false	true	false	false	true
-675820334	-1786643471	-170918810	257485092	1037910096	4855434921902079	-165647199764480	-2755352365891584	-8602707858292735	1176292099620863	1703055360.050921	1043012929.6461047	491907705.4538867	1629270275.9076412	1901560605.292182	8294928229235137	8367075292121377	2489474430110811.5	1018976895637927.9	7239888997597185	true	false	false	true	false
2100264218	1678063361	-1718999131	-1662632640	-438748933	1885973608660991	-5124601453477888	-5564863657017344	-3693469767827456	-2696485149868032	1899268533.8440034	968839013.0780908	1000457177.4361992	2091344885.423368	74378106.44108301	2916480084678431.5	7110485327386497	127898147653745.98	361412028949925.94	6685312205444991	true	false	false	false	false
652110083	1063118893	-1229347486	1788811030	-1158335652	5879459978674175	4345068374720511	-3248471331045376	6463552420315135	-6993437257629695	820897995.0422248	2135661539.995812	190783624.3164739	398675641.7890255	1206717067.9357455	1561077617390397.8	2436097780766051.5	5247112691362507	393408511643553.94	8264722506452821	true	false	false	false	false
1012214932	1661876300	894046048	2074986668	-1088856655	6628842328293375	2688900355063807	638354378981375	4901518465564671	-8116172083953663	992839561.569737	518263099.06046	1739908343.9121842	290324368.45736843	1704435082.5180361	2919675176273837.5	2202222756668935.8	8177580182126621	1972581384506957.8	2175264644907341.8	true	false	false	false	false
1813653913	27685718	-544058217	-1962018515	-772324353	-7165714452447231	8911632239427583	-1674988721537024	-7419616863191039	5885831310999551	269037028.15817475	1915062779.3502476	329369691.1278891	392394065.5518921	1472547747.9710603	3322684858801095.5	4721592740786873	3338275362754859.5	5539816042265851	3711176738113377.5	false	true	true	true	false
828957197	1293397252	-1557962108	1360070255	2101845606	-5332270789427200	6481559494328319	-1329601225687040	-8658277730615295	6161744456056831	738999939.1957675	236533408.80142513	1493882344.497783	184921727.24839467	1838907356.755835	2856790338801545.5	5981373498216417	3026595776403545.5	6880103877907193	486937515434221.94	false	true	false	false	true
577653155	-880306262	1292218888	667320315	1497534147	-7209546778935295	2333733180932095	5974391397548031	-5417539966337024	-48067885662208	368216867.3113414	1361826689.3848524	1399537934.3979957	603850548.2653409	1903863103.5405247	5907547175437111	1365140243635075.8	7161881267958247	2577598187045319.5	168275236741301.97	true	true	true	false	false
1064041132	646312980	1518748293	1478186788	-1390885380	-4132711136493568	-185752570822656	7494889675685887	4186184792145919	8967666995822591	1876507858.3465767	1594742620.1946888	1532070948.624917	1567996867.85567	1028178564.1132108	8588505198541251	528060172679957.94	8667586392127241	7562852261764119	7601101005663681	false	false	false	false	true
851378207	1998361849	1241002118	237199464	1452229664	-2293079667113984	3936453679644671	772197983453183	2183024041000959	-6483678565761024	156297882.18175524	1443394704.2427735	1340218642.777901	1502242875.71736	1770854203.3551178	4894922894695105	5854235982519669	7604733760982177	6365808862788193	4392308843679351.5	false	false	true	true	false
-884145624	493154912	1668088869	1633921391	1025380615	-187259923988480	3412278342844415	-7971503157018623	-5283980450463744	-4616112754917376	2059664334.7870774	1568285377.8626268	1456980358.8919785	1118972944.144978	1448811059.7459567	3735997964417621.5	2324568883877125.5	3169906511841317.5	8979668434244709	5793449183157389	false	false	false	true	true
-1533404247	-1649850414	-1355035638	1268927075	-106620444	4396620670042111	-6747248671064064	233574577995775	3149591486660607	6378915165634559	1795878729.952457	393553402.3501394	501875225.49443984	1613801685.0716481	1389953764.0206149	5616837179650601	7362526811105583	1772380547430939.8	8533544181310641	2270534986063961.5	true	false	false	true	false
-911673043	715182034	189390438	1570233409	-635763768	-253102380810240	-6806983491452927	-5113206599057408	-8240884961247231	-8577453882605567	214334768.50448927	385578843.30481917	937285255.1992699	1102092732.0020874	1195911299.0402508	7304995560580099	2911203673073823.5	7388731850497097	8779188537502941	7351992202213191	false	true	true	false	false
981859412	-1075681999	1473227570	1438078690	-401972526	1805512760885247	7309243099119615	-6250050355200000	-3982407459930112	-7729436367519743	668232055.316492	1831545376.0834248	1025942994.955857	555413344.4518715	1227633080.1315372	7428848695313963	3168357659409091.5	6803288548554065	140445822779621.98	3535285131016257.5	false	true	true	true	false
-2003090631	757416092	1891045181	2144855812	1102131121	5879929501646847	-2252899623108608	7654752422723583	-3723803754496	10842502332415	1139964706.1108866	788581051.872656	1980335143.4650578	61102221.69123977	266341387.24161053	7903651943956181	8509393573758533	3896949058401807.5	1233726538719019.8	8797570193039893	false	false	false	true	true
61075185	1338575558	-100028560	1330685914	-1480229161	-6168949938978816	-7402662089719807	-8498929498849279	-2910910544871424	-1793985769111552	573573487.6387404	1809816968.704632	1309218056.7231505	1430796005.755717	1567634341.6128082	7591282520967387	7671675666422631	3441327896830951.5	5788995159277379	3613738414024955.5	false	true	false	false	true
976615368	-1541733979	896815369	1097709573	-1645908364	8357391850536959	-8888048053911551	-8206149253857279	-5402957881278464	-3331216786849792	241917854.5745607	853411791.1521502	486699540.20126176	1448175578.5465097	1841027684.6235745	2071346772758997.8	1099886088749039.9	6193734462141247	681838416956861.9	2290171987014191.5	false	false	false	true	false
-802944116	1403972824	-1693283172	-1445482379	1773178728	3607039003590655	-289884992438272	6259949080412159	-1361482323329024	1117038059716607	1043714093.5184698	1029622209.4564064	1346273889.2614639	48817120.963957325	1802037131.9517884	6647055622247055	6265648380140351	6127346148315035	2721419127511643.5	6314705768477293	true	true	false	true	false
-130215618	-1272898282	1889571804	1280007199	-1921054783	634241566113791	-5308538440122368	3216904818786303	-6649247113936896	5041133465894911	1185708070.1326728	1857646322.5446227	887881884.1585082	1286250386.6019258	1597542249.0136437	3463576781543901.5	2632753361596593.5	131922968119791.98	6764830004665437	1377662416885951.8	false	true	true	false	false
90163035	433728581	1064525977	168363006	-1874152221	4934250449076223	6489934282096639	-8794001746427903	-7145969514708991	-4756439398612992	2067613321.6084611	975162459.291976	1955484272.6441267	804937414.541586	1902510165.1041398	3427965729975697.5	6597177981259533	7664025018149491	1701312722389801.8	4058526284997229.5	true	false	true	false	false
-613339748	970775995	1377646997	2095296891	1466861255	8945032174239743	6928888303190015	8481957130272767	5787182719565823	-3318515960381440	139350987.21243766	524573275.9783117	1292452373.18565	2028535670.6610394	1612705399.5094478	6409973031096611	4417639624464207.5	1133622942855127.8	4965422229064217	648842149093487.9	false	false	false	false	true
-1362310966	-921830331	184625276	-639120895	1294686169	1439791363129343	-7902365088743423	-2663526732660736	-6707348013842432	5833520735846399	497274931.23238325	2091659952.4954364	336634511.20902175	1808907938.5544937	69234266.48783751	7072756301498825	7661977481820987	1994435474886007.8	5657999069469869	952748619198339.9	true	false	false	false	true
